578886,OOP Polička,20300.0
599212,OOP Studénka,13381.0
545147,OOP Jablůnka,9673.0
579581,OOP Pec pod Sněžkou,1851.0
577081,OOP Harrachov,1581.0
578223,OOP Plánice,3754.0
572551,OOP Hlinsko,9838.0
583286,OOP Kuřim,22282.0
596833,OOP Bystřice nad Pernštejnem,18241.0
573094,OOP Nová Paka,18097.0
581500,OOP Letovice,48814.0
544256,OOP České Budějovice,93645.0
579874,OOP Žacléř,8141.0
541656,OOP Rakovník,25748.0
533203,OOP Králův Dvůr,12923.0
594121,OOP Jevišovice,11900.0
579459,OOP Tachov,17866.0
533793,OOP Karlštejn,8284.0
586706,OOP Dubňany,18246.0
576433,OOP Dobruška,21590.0
577685,OOP Turnov,27737.0
593711,OOP Znojmo,63510.0
578606,OOP Starý Plzenec,15044.0
568911,OOP Litovel,23594.0
550698,OOP Vimperk,16455.0
598364,OOP Palkovice,13343.0
584657,OOP Mikulov,15292.0
598879,OOP Vratimov,14682.0
599221,OOP Kamenice,10044.0
571148,OOP Mladá Boleslav II,47096.0
532550,OOP Votice,17556.0
563889,OOP Liberec - město,101622.0
568201,OOP Trmice,4886.0
597821,OOP Velké Heraltice,13272.0
568384,OOP Velké Březno,4497.0
576972,OOP Lomnice nad Popelkou,7804.0
588831,OOP Holešov,19538.0
568872,OOP Lutín,17415.0
579343,OOP Hrádek,5938.0
573078,OOP Lázně Bohdaneč,16329.0
572314,OOP Skuteč,14254.0
590053,OOP Prostějov 1,20254.0
599492,OOP Vojkovice,8575.0
578541,OOP Blovice,11445.0
573868,OOP Náchod,24302.0
599603,OOP Frenštát pod Radhoštěm,17598.0
594377,OOP Pohořelice,16549.0
539520,OOP Hostivice,19792.0
577693,OOP Rokytnice nad Jizerou,6286.0
578983,OOP Třemošná,24327.0
591661,OOP Ivančice,25796.0
567060,OOP Obrnice,7998.0
599484,OOP Kouřim,10089.0
554782,KŘP Praha,0
565300,OOP Roudnice nad Labem,25380.0
574929,OOP Holice,17527.0
562858,OOP Šluknov,5606.0
598356,OOP Frýdlant nad Ostravicí,21647.0
561827,OOP Cvikov,6199.0
578860,OOP Svitavy,38042.0
554481,OOP Cheb - město,33339.0
532061,OOP Benešov,522.0
534901,OOP Mšeno,7280.0
568261,OOP Opava,65495.0
554553,OOP Aš,13009.0
565857,OOP Litoměřice,35743.0
580015,OOP Králíky,4498.0
561576,OOP Prachatice,20185.0
566446,OOP Kaznějov,9427.0
579360,OOP Sokolov - město,26039.0
598348,OOP Brušperk,19338.0
589764,OOP Němčice nad Hanou,16161.0
553956,OOP Horšovský Týn,8384.0
562939,OOP Česká Kamenice,6785.0
599778,OOP Boršov nad Vltavou,13259.0
598399,OOP Nošovice,18865.0
579432,OOP Vrchlabí,17863.0
599719,OOP Říčany,17434.0
554855,OOP Mariánské Lázně,21480.0
566241,OOP Louny,32760.0
545457,OOP Horní Planá,4143.0
580023,OOP Žamberk,20642.0
577707,OOP Semily,16453.0
599000,OOP Bechyně,10506.0
598402,OOP Příbram - venkov,13778.0
599425,OOP Kladno - venkov,10653.0
534935,OOP Kostelec nad Labem,9868.0
599085,OOP Petřvald,0
563595,OOP Mšeno nad Nisou,1918.0
579602,OOP Hostinné,10967.0
566373,OOP Domažlice,35936.0
599433,OOP Unhošť,31402.0
597392,OOP Krnov,32192.0
599531,OOP Benátky nad Jizerou,15343.0
594385,OOP Vranov nad Dyjí,13049.0
599964,OOP Bílovec,11990.0
573574,OOP Ledeč nad Sázavou,8753.0
576425,OOP Rychnov nad Kněžnou,21297.0
598950,OOP Blatná,11176.0
599182,OOP Poběžovice,6261.0
596850,OOP Velké Meziříčí,39949.0
591858,OOP Jemnice,8482.0
577979,OOP Františkovy Lázně,8752.0
537781,OOP Lysá nad Labem,12721.0
532169,OOP Kladno - Kročehlavy,2846.0
562807,OOP Suchdol nad Lužnicí,14708.0
564826,OOP Český Brod,13194.0
588873,OOP Bystřice pod Hostýnem,14404.0
580031,OOP Česká Třebová,20598.0
563331,OOP Kadaň,18778.0
533335,OOP Hořovice,17376.0
599735,OOP Jílové u Prahy,19199.0
599646,OOP Odry,11373.0
557528,OOP Železná Ruda,2035.0
579742,OOP Špindlerův Mlýn,1209.0
587958,OOP Polná,20515.0
560898,OOP Bor,7327.0
565741,OOP Terezín,9863.0
549240,OOP Písek,34304.0
554791,MŘ Plzeň,0
598291,OOP Odolena Voda,27162.0
544477,OOP Liberec Ruprechtice,2129.0
572446,OOP Chrudim,34739.0
598844,OOP Zvíkovské Podhradí,5560.0
545252,OOP Rožnov pod Radhoštěm,39616.0
566004,OOP Kryry,7751.0
545848,OOP Vyšší Brod,5279.0
578002,OOP Plesná,7553.0
569356,OOP Jeseník,20387.0
570079,OOP Lipník nad Bečvou,23713.0
599204,OOP Dobříš,20873.0
592943,OOP Bučovice,15141.0
566861,OOP Zbiroh,7949.0
561789,OOP Kamenice nad Lipou,5785.0
562777,OOP Rumburk,12483.0
589594,OOP Konice,11971.0
569321,OOP Přibyslav,17089.0
598313,OOP Mníšek pod Brdy,9663.0
586919,OOP Slavičín,12590.0
574457,OOP Nové Město nad Metují,14219.0
562092,OOP Stráž pod Ralskem,6479.0
566845,OOP Radnice,8542.0
599123,OOP Sezimovo Ústí,24637.0
