Klášterská Lhota,Trutnov,Královéhradecký kraj,OOP Hostinné,200.0
Krasíkovice,Pelhřimov,Kraj Vysočina,OOP Pelhřimov,112.0
Rožmitál na Šumavě,Český Krumlov,Jihočeský kraj,OOP Kaplice,410.0
Dolní Dvůr,Trutnov,Královéhradecký kraj,OOP Vrchlabí,248.0
Staříč,Frýdek-Místek,Moravskoslezský kraj,OOP Brušperk,2022.0
Nové Sady,Vyškov,Jihomoravský kraj,OOP Vyškov,275.0
Libochovany,Litoměřice,Ústecký kraj,OOP Litoměřice,595.0
Újezdeček,Teplice,Ústecký kraj,OOP Dubí,926.0
Velký Bor,Klatovy,Plzeňský kraj,OOP Horažďovice,582.0
Onšov,Znojmo,Jihomoravský kraj,OOP Vranov nad Dyjí,321.0
Bradlecká Lhota,Semily,Liberecký kraj,OOP Lomnice nad Popelkou,225.0
Hranice,České Budějovice,Jihočeský kraj,OOP Trhové Sviny,21322.0
Bečice,České Budějovice,Jihočeský kraj,OOP Hluboká nad Vltavou,175.0
Citov,Přerov,Olomoucký kraj,OOP Přerov 2,537.0
Křoví,Žďár nad Sázavou,Kraj Vysočina,OOP Velká Bíteš,560.0
Merklín,Plzeň-jih,Plzeňský kraj,OOP Stod,2310.0
Svatá Maří,Prachatice,Jihočeský kraj,OOP Vimperk,552.0
Hostín,Mělník,Středočeský kraj,OOP Mělník,268.0
Sehradice,Zlín,Zlínský kraj,OOP Luhačovice,739.0
Labské Chrčice,Pardubice,Pardubický kraj,OOP Chvaletice,174.0
Hybrálec,Jihlava,Kraj Vysočina,OOP Jihlava,410.0
Hořany,Nymburk,Středočeský kraj,OOP Sadská,134.0
Nošovice,Frýdek-Místek,Moravskoslezský kraj,OOP Nošovice,985.0
Suchov,Hodonín,Jihomoravský kraj,OOP Veselí nad Moravou,509.0
Načeradec,Benešov,Středočeský kraj,OOP Čechtice,1017.0
Klenovice na Hané,Prostějov,Olomoucký kraj,OOP Němčice nad Hanou,842.0
Hartinkov,Svitavy,Pardubický kraj,OOP Moravská Třebová,53.0
Ostružno,Jičín,Královéhradecký kraj,OOP Jičín,90.0
Sudoměřice u Tábora,Tábor,Jihočeský kraj,OOP Mladá Vožice,310.0
Čímice,Klatovy,Plzeňský kraj,OOP Horažďovice,176.0
Polomí,Prostějov,Olomoucký kraj,OOP Konice,152.0
Bludov,Kutná Hora,Středočeský kraj,OOP Zbraslavice,3180.0
Zastávka,Brno-venkov,Jihomoravský kraj,OOP Rosice,2464.0
Bušín,Šumperk,Olomoucký kraj,OOP Šumperk,419.0
Velký Chlumec,Beroun,Středočeský kraj,OOP Hořovice,363.0
Kácov,Kutná Hora,Středočeský kraj,OOP Zruč nad Sázavou,786.0
Hostinné,Trutnov,Královéhradecký kraj,OOP Hostinné,4621.0
Běhařov,Klatovy,Plzeňský kraj,OOP Nýrsko,210.0
Cehnice,Strakonice,Jihočeský kraj,OOP Vodňany,483.0
Žďár,Písek,Jihočeský kraj,OOP Protivín,2074.0
Pyšel,Třebíč,Kraj Vysočina,OOP Náměšť nad Oslavou,467.0
Libavá,Olomouc,Olomoucký kraj,OOP Moravský Beroun,1084.0
Hojovice,Pelhřimov,Kraj Vysočina,OOP Kamenice nad Lipou,71.0
Habrůvka,Blansko,Jihomoravský kraj,OOP Blansko,374.0
Lubnice,Znojmo,Jihomoravský kraj,OOP Vranov nad Dyjí,69.0
Horní Lukavice,Plzeň-jih,Plzeňský kraj,OOP Přeštice,386.0
Krahulčí,Jihlava,Kraj Vysočina,OOP Telč,649.0
Stříbrná Skalice,Praha-východ,Středočeský kraj,OOP Kostelec nad Černými Lesy,1196.0
Krašlovice,Strakonice,Jihočeský kraj,OOP Vodňany,162.0
Dětřichov,Svitavy,Pardubický kraj,OOP Svitavy,1061.0
Brada-Rybníček,Jičín,Královéhradecký kraj,OOP Jičín,129.0
Úštěk,Litoměřice,Ústecký kraj,OOP Litoměřice,2833.0
Lechovice,Znojmo,Jihomoravský kraj,OOP Znojmo,477.0
Žehuň,Kolín,Středočeský kraj,OOP Městec Králové,432.0
Kralupy nad Vltavou,Mělník,Středočeský kraj,OOP Kralupy nad Vltavou,18266.0
Hlavnice,Opava,Moravskoslezský kraj,OOP Velké Heraltice,625.0
Pšánky,Hradec Králové,Královéhradecký kraj,OOP Nový Bydžov,51.0
Horní Smrčné,Třebíč,Kraj Vysočina,OOP Okříšky,47.0
Strmilov,Jindřichův Hradec,Jihočeský kraj,OOP Jindřichův Hradec,1452.0
Kramolna,Náchod,Královéhradecký kraj,OOP Náchod,1039.0
Čečovice,Domažlice,Plzeňský kraj,OOP Holýšov,92.0
Čučice,Brno-venkov,Jihomoravský kraj,OOP Ivančice,438.0
Hradiště,Rokycany,Plzeňský kraj,OOP Zbiroh,1027.0
Židlochovice,Brno-venkov,Jihomoravský kraj,OOP Židlochovice,3525.0
Čestín,Kutná Hora,Středočeský kraj,OOP Zbraslavice,421.0
Úsilov,Domažlice,Plzeňský kraj,OOP Kdyně,136.0
Josefův Důl,Jablonec nad Nisou,Liberecký kraj,OOP Smržovka,1375.0
Horní Lhota,Ostrava-město,Moravskoslezský kraj,OOP Ostrava - Poruba 2,1300.0
Kochánky,Mladá Boleslav,Středočeský kraj,OOP Benátky nad Jizerou,418.0
Hladov,Jihlava,Kraj Vysočina,OOP Třešť,145.0
Přísnotice,Brno-venkov,Jihomoravský kraj,OOP Židlochovice,815.0
Kladruby,Benešov,Středočeský kraj,OOP Vlašim,2401.0
Nelešovice,Přerov,Olomoucký kraj,OOP Přerov 2,200.0
Štíhlice,Praha-východ,Středočeský kraj,OOP Kostelec nad Černými Lesy,138.0
Sebranice,Svitavy,Pardubický kraj,OOP Polička,1579.0
Xaverov,Benešov,Středočeský kraj,OOP Sázava,61.0
Stará Ves nad Ondřejnicí,Ostrava-město,Moravskoslezský kraj,OOP Brušperk,2630.0
Kyškovice,Litoměřice,Ústecký kraj,OOP Roudnice nad Labem,284.0
Tištín,Prostějov,Olomoucký kraj,OOP Němčice nad Hanou,506.0
Těšetice,Znojmo,Jihomoravský kraj,OOP Znojmo,1856.0
Nová Sídla,Svitavy,Pardubický kraj,OOP Litomyšl,234.0
Lučany nad Nisou,Jablonec nad Nisou,Liberecký kraj,OOP Smržovka,1753.0
Smiřice,Hradec Králové,Královéhradecký kraj,OOP Holohlavy,2957.0
Občov,Příbram,Středočeský kraj,OOP Příbram - venkov,121.0
Kvítkov,Česká Lípa,Liberecký kraj,OOP Česká Lípa,209.0
Proseč,Chrudim,Pardubický kraj,OOP Skuteč,2245.0
Štichovice,Plzeň-sever,Plzeňský kraj,OOP Kralovice,127.0
Ludgeřovice,Opava,Moravskoslezský kraj,OOP Hlučín,4700.0
Kamýk,Litoměřice,Ústecký kraj,OOP Litoměřice,154.0
Dražůvky,Hodonín,Jihomoravský kraj,OOP Kyjov,282.0
Násedlovice,Hodonín,Jihomoravský kraj,OOP Kyjov,836.0
Velké Hamry,Jablonec nad Nisou,Liberecký kraj,OOP Tanvald,2840.0
Přechovice,Strakonice,Jihočeský kraj,OOP Volyně,106.0
Lipec,Kolín,Středočeský kraj,OOP Týnec nad Labem,202.0
Zubří,Vsetín,Zlínský kraj,OOP Rožnov pod Radhoštěm,5987.0
Kolinec,Klatovy,Plzeňský kraj,OOP Kolinec,1457.0
Hrdibořice,Prostějov,Olomoucký kraj,OOP Prostějov 1,222.0
Číčenice,Strakonice,Jihočeský kraj,OOP Vodňany,477.0
Linhartice,Svitavy,Pardubický kraj,OOP Moravská Třebová,643.0
Kunvald,Ústí nad Orlicí,Pardubický kraj,OOP Žamberk,995.0
Moutnice,Brno-venkov,Jihomoravský kraj,OOP Židlochovice,1147.0
Osek,Jičín,Královéhradecký kraj,OOP Sobotka,8026.0
Ostružná,Jeseník,Olomoucký kraj,OOP Jeseník,175.0
Přeskače,Znojmo,Jihomoravský kraj,OOP Jevišovice,108.0
Strachotice,Znojmo,Jihomoravský kraj,OOP Znojmo,1035.0
Zdeňkov,Jihlava,Kraj Vysočina,OOP Telč,59.0
Březejc,Žďár nad Sázavou,Kraj Vysočina,OOP Velké Meziříčí,142.0
Štítov,Rokycany,Plzeňský kraj,OOP Hrádek,60.0
Býškovice,Přerov,Olomoucký kraj,OOP Hranice na Moravě,390.0
Rostoklaty,Kolín,Středočeský kraj,OOP Český Brod,464.0
Lodhéřov,Jindřichův Hradec,Jihočeský kraj,OOP Jindřichův Hradec,638.0
Trmice,Ústí nad Labem,Ústecký kraj,OOP Trmice,3133.0
Votice,Benešov,Středočeský kraj,OOP Votice,4570.0
Brandýs nad Labem-Stará Boleslav,Praha-východ,Středočeský kraj,OOP Brandýs nad Labem,17307.0
Březiny,Svitavy,Pardubický kraj,OOP Polička,154.0
Vrátkov,Kolín,Středočeský kraj,OOP Český Brod,251.0
Kostelec,Jihlava,Kraj Vysočina,OOP Třešť,2303.0
Vidov,České Budějovice,Jihočeský kraj,OOP Boršov nad Vltavou,516.0
Zálesná Zhoř,Brno-venkov,Jihomoravský kraj,OOP Rosice,78.0
Čím,Příbram,Středočeský kraj,OOP Dobříš,292.0
Děhylov,Opava,Moravskoslezský kraj,OOP Hlučín,683.0
Chotýčany,České Budějovice,Jihočeský kraj,OOP Hluboká nad Vltavou,215.0
Hory,Karlovy Vary,Karlovarský kraj,OOP Karlovy Vary - Rybáře,214.0
Čermná nad Orlicí,Rychnov nad Kněžnou,Královéhradecký kraj,OOP Týniště nad Orlicí,1025.0
Drahkov,Plzeň-jih,Plzeňský kraj,OOP Blovice,124.0
Újezd u Tišnova,Brno-venkov,Jihomoravský kraj,OOP Tišnov,130.0
Ivaň,Brno-venkov,Jihomoravský kraj,OOP Pohořelice,1202.0
Verneřice,Děčín,Ústecký kraj,OOP Benešov nad Ploučnicí,1117.0
Blažejovice,Benešov,Středočeský kraj,OOP Čechtice,101.0
Luštěnice,Mladá Boleslav,Středočeský kraj,OOP Dobrovice,2125.0
Rozseč,Žďár nad Sázavou,Kraj Vysočina,OOP Velká Bíteš,293.0
Lešetice,Příbram,Středočeský kraj,OOP Milín,114.0
Osek nad Bečvou,Přerov,Olomoucký kraj,OOP Lipník nad Bečvou,1198.0
Horní Dunajovice,Znojmo,Jihomoravský kraj,OOP Jevišovice,646.0
Horní Těšice,Přerov,Olomoucký kraj,OOP Hranice na Moravě,155.0
Dub,Prachatice,Jihočeský kraj,OOP Prachatice,424.0
Pohorská Ves,Český Krumlov,Jihočeský kraj,OOP Kaplice,292.0
Ratboř,Kolín,Středočeský kraj,OOP Kolín,544.0
Červená Třemešná,Jičín,Královéhradecký kraj,OOP Hořice,160.0
Velká Losenice,Žďár nad Sázavou,Kraj Vysočina,OOP Žďár nad Sázavou,1179.0
Petráveč,Žďár nad Sázavou,Kraj Vysočina,OOP Velké Meziříčí,182.0
Evaň,Litoměřice,Ústecký kraj,OOP Libochovice,286.0
Kmetiněves,Kladno,Středočeský kraj,OOP Velvary,284.0
Rohy,Třebíč,Kraj Vysočina,OOP Třebíč,123.0
Niva,Prostějov,Olomoucký kraj,OOP Plumlov,336.0
Rozsíčka,Blansko,Jihomoravský kraj,OOP Letovice,157.0
Horní Poříčí,Strakonice,Jihočeský kraj,OOP Radomyšl,592.0
Milešovice,Vyškov,Jihomoravský kraj,OOP Slavkov u Brna,673.0
Mokrý Lom,České Budějovice,Jihočeský kraj,OOP Boršov nad Vltavou,101.0
Hroznová Lhota,Hodonín,Jihomoravský kraj,OOP Veselí nad Moravou,1291.0
Křenovice,Vyškov,Jihomoravský kraj,OOP Slavkov u Brna,2433.0
Štěnovice,Plzeň-jih,Plzeňský kraj,OOP Starý Plzenec,1763.0
Nové Město nad Metují,Náchod,Královéhradecký kraj,OOP Nové Město nad Metují,9815.0
Bílá Lhota,Olomouc,Olomoucký kraj,OOP Litovel,1117.0
Bykoš,Beroun,Středočeský kraj,OOP Králův Dvůr,216.0
Mladějov,Jičín,Královéhradecký kraj,OOP Sobotka,508.0
Majetín,Olomouc,Olomoucký kraj,OOP Olomouc 3,1117.0
Veletov,Kolín,Středočeský kraj,OOP Týnec nad Labem,245.0
Krásné Údolí,Karlovy Vary,Karlovarský kraj,OOP Toužim,427.0
Podůlší,Jičín,Královéhradecký kraj,OOP Jičín,268.0
Podhradí nad Dyjí,Znojmo,Jihomoravský kraj,OOP Vranov nad Dyjí,47.0
Skřípov,Prostějov,Olomoucký kraj,OOP Konice,357.0
Světlá,Blansko,Jihomoravský kraj,OOP Boskovice,222.0
Hradec nad Svitavou,Svitavy,Pardubický kraj,OOP Svitavy,1700.0
Damníkov,Ústí nad Orlicí,Pardubický kraj,OOP Česká Třebová,695.0
Popelín,Jindřichův Hradec,Jihočeský kraj,OOP Jindřichův Hradec,511.0
Hrazany,Písek,Jihočeský kraj,OOP Milevsko,288.0
Staré Hamry,Frýdek-Místek,Moravskoslezský kraj,OOP Frýdlant nad Ostravicí,554.0
Mnetěš,Litoměřice,Ústecký kraj,OOP Roudnice nad Labem,543.0
Výrovice,Znojmo,Jihomoravský kraj,OOP Znojmo,170.0
Cep,Jindřichův Hradec,Jihočeský kraj,OOP Suchdol nad Lužnicí,188.0
Nezdice na Šumavě,Klatovy,Plzeňský kraj,OOP Kašperské Hory,312.0
Varvažov,Písek,Jihočeský kraj,OOP Zvíkovské Podhradí,180.0
Obříství,Mělník,Středočeský kraj,OOP Vojkovice,1216.0
Louka u Litvínova,Most,Ústecký kraj,OOP Litvínov,740.0
Kopidlno,Jičín,Královéhradecký kraj,OOP Kopidlno,2141.0
Hovorčovice,Praha-východ,Středočeský kraj,OOP Odolena Voda,2109.0
Dolní Žďár,Jindřichův Hradec,Jihočeský kraj,OOP Jindřichův Hradec,144.0
Černá u Bohdanče,Pardubice,Pardubický kraj,OOP Lázně Bohdaneč,325.0
Nová Ves u Chýnova,Tábor,Jihočeský kraj,OOP Sezimovo Ústí,287.0
Beroun,Beroun,Středočeský kraj,OOP Beroun,18629.0
Šilheřovice,Opava,Moravskoslezský kraj,OOP Hlučín,1595.0
Prostějovičky,Prostějov,Olomoucký kraj,OOP Plumlov,279.0
Císařov,Přerov,Olomoucký kraj,OOP Přerov 2,305.0
Košík,Nymburk,Středočeský kraj,OOP Křinec,360.0
Temešvár,Písek,Jihočeský kraj,OOP Zvíkovské Podhradí,121.0
Čeladná,Frýdek-Místek,Moravskoslezský kraj,OOP Frýdlant nad Ostravicí,2418.0
Plesná,Cheb,Karlovarský kraj,OOP Plesná,2056.0
Komařice,České Budějovice,Jihočeský kraj,OOP Trhové Sviny,298.0
Košín,Tábor,Jihočeský kraj,OOP Mladá Vožice,73.0
Rychvald,Karviná,Moravskoslezský kraj,OOP Bohumín,7150.0
Mělčany,Brno-venkov,Jihomoravský kraj,OOP Ivančice,492.0
Holovousy,Plzeň-sever,Plzeňský kraj,OOP Kralovice,585.0
Libochovice,Litoměřice,Ústecký kraj,OOP Libochovice,3614.0
Křešín,Příbram,Středočeský kraj,OOP Příbram - venkov,266.0
Teplice nad Bečvou,Přerov,Olomoucký kraj,OOP Hranice na Moravě,347.0
Sokolnice,Brno-venkov,Jihomoravský kraj,OOP Židlochovice,2186.0
Malšín,Český Krumlov,Jihočeský kraj,OOP Vyšší Brod,127.0
Heraltice,Třebíč,Kraj Vysočina,OOP Okříšky,370.0
Javor,Klatovy,Plzeňský kraj,OOP Nýrsko,75.0
Potštát,Přerov,Olomoucký kraj,OOP Hranice na Moravě,1198.0
Havraň,Most,Ústecký kraj,OOP Obrnice,534.0
Roupov,Plzeň-jih,Plzeňský kraj,OOP Přeštice,259.0
Strahovice,Opava,Moravskoslezský kraj,OOP Kravaře,924.0
České Petrovice,Ústí nad Orlicí,Pardubický kraj,OOP Žamberk,147.0
Řídký,Svitavy,Pardubický kraj,OOP Litomyšl,73.0
Hořičky,Náchod,Královéhradecký kraj,OOP Česká Skalice,533.0
Hroznětín,Karlovy Vary,Karlovarský kraj,OOP Ostrov,1904.0
Křelovice,Plzeň-sever,Plzeňský kraj,OOP Úněšov,571.0
Krhov,Třebíč,Kraj Vysočina,OOP Hrotovice,344.0
Otinoves,Prostějov,Olomoucký kraj,OOP Plumlov,297.0
Bukovník,Klatovy,Plzeňský kraj,OOP Kašperské Hory,84.0
Pozděchov,Vsetín,Zlínský kraj,OOP Horní Lideč,554.0
Dobročkovice,Vyškov,Jihomoravský kraj,OOP Bučovice,201.0
Ovčáry,Mělník,Středočeský kraj,OOP Kostelec nad Labem,1248.0
Perálec,Chrudim,Pardubický kraj,OOP Skuteč,240.0
Hněvčeves,Hradec Králové,Královéhradecký kraj,OOP Nový Bydžov,167.0
Svijany,Liberec,Liberecký kraj,OOP Hodkovice nad Mohelkou,301.0
Stálky,Znojmo,Jihomoravský kraj,OOP Vranov nad Dyjí,136.0
Svojšice,Pardubice,Pardubický kraj,OOP Přelouč,937.0
Lom u Tachova,Tachov,Plzeňský kraj,OOP Tachov,415.0
Svobodné Heřmanice,Bruntál,Moravskoslezský kraj,OOP Bruntál,535.0
Vysoká u Příbramě,Příbram,Středočeský kraj,OOP Příbram - venkov,350.0
Vranov nad Dyjí,Znojmo,Jihomoravský kraj,OOP Vranov nad Dyjí,856.0
Oleksovice,Znojmo,Jihomoravský kraj,OOP Znojmo,684.0
Sukorady,Mladá Boleslav,Středočeský kraj,OOP Mnichovo Hradiště,561.0
Náměšť nad Oslavou,Třebíč,Kraj Vysočina,OOP Náměšť nad Oslavou,5049.0
Kamenné Žehrovice,Kladno,Středočeský kraj,OOP Stochov,1733.0
Zvole,Šumperk,Olomoucký kraj,OOP Zábřeh,3087.0
Horažďovice,Klatovy,Plzeňský kraj,OOP Horažďovice,5561.0
Květinov,Havlíčkův Brod,Kraj Vysočina,OOP Havlíčkův Brod,246.0
Letkov,Plzeň-město,Plzeňský kraj,OOP Starý Plzenec,582.0
Puclice,Domažlice,Plzeňský kraj,OOP Holýšov,342.0
Česká Rybná,Ústí nad Orlicí,Pardubický kraj,OOP Žamberk,408.0
Proseč pod Ještědem,Liberec,Liberecký kraj,OOP Český Dub,324.0
Výčapy,Třebíč,Kraj Vysočina,OOP Hrotovice,853.0
Růžená,Jihlava,Kraj Vysočina,OOP Třešť,343.0
Srubec,České Budějovice,Jihočeský kraj,OOP Suché Vrbné,1893.0
Hnačov,Klatovy,Plzeňský kraj,OOP Plánice,111.0
Boňkov,Havlíčkův Brod,Kraj Vysočina,OOP Havlíčkův Brod,61.0
Tuněchody,Chrudim,Pardubický kraj,OOP Chrudim,595.0
Letovice,Blansko,Jihomoravský kraj,OOP Letovice,6741.0
Křižanovice u Vyškova,Vyškov,Jihomoravský kraj,OOP Vyškov,142.0
Záhoří,Písek,Jihočeský kraj,OOP Zvíkovské Podhradí,1504.0
Letiny,Plzeň-jih,Plzeňský kraj,OOP Blovice,631.0
Karlova Ves,Rakovník,Středočeský kraj,OOP Roztoky,129.0
Třebnouševes,Jičín,Královéhradecký kraj,OOP Hořice,287.0
Myslinka,Plzeň-sever,Plzeňský kraj,OOP Město Touškov,153.0
Rájec-Jestřebí,Blansko,Jihomoravský kraj,OOP Blansko,3616.0
Třebihošť,Trutnov,Královéhradecký kraj,OOP Dvůr Králové nad Labem,412.0
Hněvkovice,Havlíčkův Brod,Kraj Vysočina,OOP Ledeč nad Sázavou,577.0
Jezeřany-Maršovice,Znojmo,Jihomoravský kraj,OOP Moravský Krumlov,760.0
Francova Lhota,Vsetín,Zlínský kraj,OOP Horní Lideč,1613.0
Vrskmaň,Chomutov,Ústecký kraj,OOP Jirkov,243.0
Dalovice,Mladá Boleslav,Středočeský kraj,OOP Mladá Boleslav I,2082.0
Malovice,Prachatice,Jihočeský kraj,OOP Netolice,635.0
Fulnek,Nový Jičín,Moravskoslezský kraj,OOP Fulnek,5884.0
Žarošice,Hodonín,Jihomoravský kraj,OOP Kyjov,1033.0
Nový Vestec,Praha-východ,Středočeský kraj,OOP Brandýs nad Labem,376.0
Hvozdec,České Budějovice,Jihočeský kraj,OOP Lišov,621.0
Brnířov,Domažlice,Plzeňský kraj,OOP Kdyně,376.0
Racková,Zlín,Zlínský kraj,OOP Zlín,802.0
Libotenice,Litoměřice,Ústecký kraj,OOP Terezín,435.0
Bělčice,Strakonice,Jihočeský kraj,OOP Blatná,1023.0
Česká Ves,Jeseník,Olomoucký kraj,OOP Jeseník,2485.0
Smidary,Hradec Králové,Královéhradecký kraj,OOP Nový Bydžov,1556.0
Králíky,Hradec Králové,Královéhradecký kraj,OOP Nový Bydžov,4882.0
Dobrá Voda u Hořic,Jičín,Královéhradecký kraj,OOP Hořice,576.0
Žitovlice,Nymburk,Středočeský kraj,OOP Křinec,171.0
Nová Paka,Jičín,Královéhradecký kraj,OOP Nová Paka,9371.0
Dolní Studénky,Šumperk,Olomoucký kraj,OOP Šumperk,1291.0
Bohdalovice,Český Krumlov,Jihočeský kraj,OOP Větřní,301.0
Senožaty,Pelhřimov,Kraj Vysočina,OOP Humpolec,725.0
Jičín,Jičín,Královéhradecký kraj,OOP Jičín,16692.0
Nezdice,Plzeň-jih,Plzeňský kraj,OOP Švihov,214.0
Sedlec,Praha-východ,Středočeský kraj,OOP Odolena Voda,2311.0
Hřibojedy,Trutnov,Královéhradecký kraj,OOP Dvůr Králové nad Labem,207.0
Kunice,Praha-východ,Středočeský kraj,OOP Kamenice,1268.0
Pavlovice u Přerova,Přerov,Olomoucký kraj,OOP Přerov 1,727.0
Černé Voděrady,Praha-východ,Středočeský kraj,OOP Kostelec nad Černými Lesy,316.0
Čakov,Benešov,Středočeský kraj,OOP Sázava,385.0
Vendolí,Svitavy,Pardubický kraj,OOP Svitavy,959.0
Červená Hora,Náchod,Královéhradecký kraj,OOP Hronov,207.0
Nový Jimramov,Žďár nad Sázavou,Kraj Vysočina,OOP Nové Město na Moravě,66.0
Dubnice,Česká Lípa,Liberecký kraj,OOP Stráž pod Ralskem,634.0
Libštát,Semily,Liberecký kraj,OOP Semily,983.0
Radonín,Třebíč,Kraj Vysočina,OOP Okříšky,75.0
Velká Štáhle,Bruntál,Moravskoslezský kraj,OOP Rýmařov,350.0
Rovensko pod Troskami,Semily,Liberecký kraj,OOP Turnov,1284.0
Kluky,Písek,Jihočeský kraj,OOP Zvíkovské Podhradí,1100.0
Kuřimské Jestřabí,Brno-venkov,Jihomoravský kraj,OOP Tišnov,147.0
Pnětluky,Louny,Ústecký kraj,OOP Postoloprty,336.0
Zahnašovice,Kroměříž,Zlínský kraj,OOP Holešov,337.0
Čejkovice,Znojmo,Jihomoravský kraj,OOP Hrušovany nad Jevišovkou,3095.0
Malhotice,Přerov,Olomoucký kraj,OOP Hranice na Moravě,352.0
Heřmaň,Písek,Jihočeský kraj,OOP Protivín,433.0
Napajedla,Zlín,Zlínský kraj,OOP Napajedla,7378.0
Počedělice,Louny,Ústecký kraj,OOP Louny,284.0
Drahňovice,Benešov,Středočeský kraj,OOP Sázava,66.0
Olbramkostel,Znojmo,Jihomoravský kraj,OOP Znojmo,534.0
Křečhoř,Kolín,Středočeský kraj,OOP Pečky,428.0
Světce,Jindřichův Hradec,Jihočeský kraj,OOP Jindřichův Hradec,141.0
Rokycany,Rokycany,Plzeňský kraj,OOP Rokycany,14088.0
Štětí,Litoměřice,Ústecký kraj,OOP Štětí,9071.0
Dřínov,Mělník,Středočeský kraj,OOP Vojkovice,1212.0
Cítov,Mělník,Středočeský kraj,OOP Horní Počaply,1211.0
Býšovec,Žďár nad Sázavou,Kraj Vysočina,OOP Bystřice nad Pernštejnem,150.0
Kostelec u Křížků,Praha-východ,Středočeský kraj,OOP Kamenice,583.0
Drmoul,Cheb,Karlovarský kraj,OOP Mariánské Lázně,889.0
Habřina,Hradec Králové,Královéhradecký kraj,OOP Holohlavy,289.0
Sloupno,Hradec Králové,Královéhradecký kraj,OOP Nový Bydžov,563.0
Popovice,Benešov,Středočeský kraj,OOP Vlašim,1681.0
Zubčice,Český Krumlov,Jihočeský kraj,OOP Český Krumlov,405.0
Psárov,Tábor,Jihočeský kraj,OOP Sezimovo Ústí,123.0
Chvalšiny,Český Krumlov,Jihočeský kraj,OOP Český Krumlov,1183.0
Suchdol nad Odrou,Nový Jičín,Moravskoslezský kraj,OOP Nový Jičín,2565.0
Knínice,Jihlava,Kraj Vysočina,OOP Telč,180.0
Bolkov,Plzeň-jih,Plzeňský kraj,OOP Stod,57.0
Karlín,Hodonín,Jihomoravský kraj,OOP Dubňany,238.0
Lukavec,Pelhřimov,Kraj Vysočina,OOP Pacov,1449.0
Čelechovice na Hané,Prostějov,Olomoucký kraj,OOP Prostějov 1,1260.0
Karlík,Praha-západ,Středočeský kraj,OOP Řevnice,457.0
Rakovník,Rakovník,Středočeský kraj,OOP Rakovník,16677.0
Skalička,Brno-venkov,Jihomoravský kraj,OOP Tišnov,690.0
Příšovice,Liberec,Liberecký kraj,OOP Hodkovice nad Mohelkou,1361.0
Krokočín,Třebíč,Kraj Vysočina,OOP Náměšť nad Oslavou,202.0
Voznice,Příbram,Středočeský kraj,OOP Dobříš,540.0
Havlíčkův Brod,Havlíčkův Brod,Kraj Vysočina,OOP Havlíčkův Brod,23671.0
Všenory,Praha-západ,Středočeský kraj,OOP Řevnice,1531.0
Morašice,Znojmo,Jihomoravský kraj,OOP Moravský Krumlov,1670.0
Hůrky,Rokycany,Plzeňský kraj,OOP Rokycany,229.0
Štětkovice,Příbram,Středočeský kraj,OOP Sedlčany,311.0
Stěžery,Hradec Králové,Královéhradecký kraj,OOP Hradec Králové 1,1783.0
Starý Šachov,Děčín,Ústecký kraj,OOP Benešov nad Ploučnicí,213.0
Hlubočec,Opava,Moravskoslezský kraj,OOP Hradec nad Moravicí,569.0
Kuřim,Brno-venkov,Jihomoravský kraj,OOP Kuřim,10761.0
Lovečkovice,Litoměřice,Ústecký kraj,OOP Litoměřice,503.0
Náklo,Olomouc,Olomoucký kraj,OOP Litovel,1498.0
Útvina,Karlovy Vary,Karlovarský kraj,OOP Toužim,600.0
Rotava,Sokolov,Karlovarský kraj,OOP Rotava,3382.0
Meclov,Domažlice,Plzeňský kraj,OOP Horšovský Týn,1133.0
Morkovice-Slížany,Kroměříž,Zlínský kraj,OOP Morkovice-Slížany,2894.0
Halenkovice,Zlín,Zlínský kraj,OOP Napajedla,1837.0
